Time_ms,T_C,P_Pa,Alt_m,AccX_mss,AccY_mss,AccZ_mss,GyroX_rads,GyroY_rads,GyroZ_rads,MagX_raw,MagY_raw,MagZ_raw,PYRO
7838,25.84185,101521.44531,-1.76408,4.23071,-10.21403,4.44619,2.74847,2.98496,3.98634,115,-16,-124
7868,25.84205,101515.18750,-1.22561,0.40224,-8.36803,5.89713,2.12846,2.66963,2.31169,105,-39,-119
7897,25.83961,101519.23438,-1.57384,-2.85878,-5.94741,8.19565,2.49066,2.76125,2.73781,103,-53,-119
7927,25.84251,101515.52344,-1.25452,-1.32883,-7.06794,9.01449,3.07658,1.92819,3.44517,90,-75,-109
7956,25.84152,101520.35938,-1.67064,-0.83321,-8.87083,7.27624,4.68305,1.32097,3.40682,70,-96,-93
7986,25.84172,101520.25000,-1.66123,-1.14208,-8.49732,7.02484,3.05527,2.54819,1.74070,52,-116,-88
8015,25.84212,101517.07031,-1.38762,-3.28975,-5.65291,9.94108,3.11919,2.38200,0.82667,34,-134,-72
8045,25.83981,101516.86719,-1.37014,-4.47492,-2.95216,7.59947,2.83156,1.39128,0.78832,22,-123,-83
8075,25.84291,101516.31250,-1.32241,-4.82688,-3.39031,7.66411,2.48640,1.54681,0.60935,16,-135,-84
8104,25.84119,101516.93750,-1.37620,-5.27940,-2.40626,7.91551,2.32235,1.38702,0.13423,9,-135,-83
8134,25.84126,101519.52344,-1.59871,-2.63611,-1.05588,6.24909,1.53190,1.01842,-0.34729,7,-130,-79
8163,25.83987,101518.59375,-1.51871,-4.64013,0.02873,3.23947,0.18749,1.42111,-0.65409,6,-137,-78
8193,25.83974,101518.40625,-1.50258,-4.48211,-1.48685,3.47651,-0.15553,2.39266,-0.14275,11,-129,-95
8222,25.83908,101516.00781,-1.29620,-4.03677,-3.97212,1.25700,0.01278,3.25768,0.03196,13,-135,-102
8252,25.83763,101519.57812,-1.60342,-10.54444,-0.38787,5.29377,1.90475,5.16669,-0.19815,10,-122,-128
8281,25.83915,101517.89062,-1.45821,-13.99940,4.36000,8.54761,2.17960,4.79384,0.67753,15,-116,-143
8311,25.83855,101515.73438,-1.27267,-12.99380,1.60178,9.58194,1.32310,2.38200,1.83231,14,-121,-151
8340,25.83763,101517.32031,-1.40914,-11.33456,-1.42221,8.10227,0.98646,0.99499,1.40406,-252,-127,-144
8370,25.83611,101516.28125,-1.31973,-10.02009,-1.15644,9.31617,1.11856,-0.21519,0.72014,-9,-131,-142
8399,25.83796,101518.86719,-1.54224,-9.89798,3.00244,6.87400,3.42173,-1.33801,0.73719,-19,-134,-125
8429,25.83506,101517.60156,-1.43334,-10.10629,3.51960,-3.21074,0.39203,-0.74358,0.63279,-21,-150,-90
8458,25.83526,101518.11719,-1.47771,-9.32335,0.99842,5.98332,-1.12921,0.85437,2.20303,-28,-143,-115
8488,25.83684,101518.15625,-1.48107,-8.19565,-0.59618,4.25944,-0.84798,0.36007,2.14764,-48,-156,-119
8517,25.83308,101516.07812,-1.30225,-7.21878,-1.76698,3.33285,-1.90262,0.41120,1.43176,-65,-157,-122
8547,25.83453,101517.33594,-1.41048,-6.97456,-1.35038,2.49964,-2.15616,0.80963,0.32811,-79,-155,-127
8576,25.83394,101520.93750,-1.72038,-8.76309,2.60020,1.15644,-3.88407,0.88420,-0.20667,-94,-152,-137
8606,25.83387,101517.26562,-1.40443,-8.11663,-0.57463,3.27538,-6.45570,0.98860,0.20028,-90,-151,-157
8636,25.83077,101517.82031,-1.45216,-8.37522,-2.99525,6.52922,-7.20141,0.29828,-0.64557,-91,-157,-155
8665,25.83150,101516.89844,-1.37283,-9.14378,-2.41344,5.20039,-5.83996,-0.28976,-0.52626,-92,-154,-173
8695,25.83387,101522.24219,-1.83265,-7.82932,-4.68323,4.50365,-5.76113,-0.33663,-0.49217,-96,-151,-182
8724,25.83255,101519.46094,-1.59333,-7.64975,-4.65449,3.84283,-6.17659,-0.37072,-1.07382,-103,-148,-189
8754,25.83084,101519.85938,-1.62762,-9.22998,-4.15169,4.69759,-6.02745,-0.29615,-0.86928,-102,-150,-196
8783,25.83005,101518.05469,-1.47233,-8.43268,-5.20039,2.54273,-5.22422,-0.41120,0.05113,-109,-151,-196
8813,25.83038,101517.18750,-1.39771,-7.90115,-5.38715,1.14926,-6.19790,-0.53691,0.08948,-117,-146,-197
8842,25.82985,101519.56250,-1.60207,-8.22438,-6.30655,0.56745,-6.68580,-0.50069,-0.34090,-133,-150,-197
8872,25.82761,101523.96875,-1.98121,-7.67848,-7.34088,0.05028,-5.74195,-0.38351,-0.10014,-145,-149,-206
8901,25.83104,101523.47656,-1.93886,-6.80217,-6.98892,-2.95216,-5.45432,-0.34942,-0.64131,-162,-151,-207
8931,25.83097,101522.92188,-1.89113,-8.03762,-5.99051,-3.40468,-6.35343,0.08309,-0.77127,-169,-153,-202
8961,25.83005,101521.93750,-1.80643,-8.39677,-5.87558,-3.24665,-5.84848,0.24076,-0.34303,-174,-143,-198
8990,25.82675,101521.60156,-1.77752,-7.57074,-6.23472,-4.56830,-5.67590,0.32385,-0.47725,-190,-146,-197
9020,25.82800,101521.95312,-1.80777,-7.70003,-5.68164,-5.37996,-5.85700,0.38564,-0.69244,-196,-145,-195
9049,25.82754,101521.46094,-1.76542,-7.93706,-4.34563,-5.57390,-5.45219,0.37925,-0.43677,-217,-146,-181
9079,25.82859,101517.72656,-1.44409,-7.58510,-3.58425,-7.33370,-5.71425,0.40907,-0.59870,-215,-141,-178
9108,25.82978,101521.02344,-1.72778,-8.02326,-3.28257,-8.03044,-6.42161,0.38990,-0.70949,-231,-142,-165
9138,25.83057,101520.03125,-1.64241,-8.08790,-2.76540,-7.43426,-6.21707,0.56887,-0.56035,-227,-145,-155
9167,25.83005,101517.19531,-1.39838,-7.58510,-1.91064,-7.40553,-5.32862,0.53691,-0.24076,-234,-142,-149
9197,25.82609,101520.75000,-1.70425,-7.04639,-0.48125,-7.79341,-4.82366,0.50708,-0.45595,-230,-154,-135
9226,25.82780,101522.68750,-1.87096,-7.22596,0.76138,-7.78622,-4.95363,0.41760,-0.38990,-234,-145,-126
9256,25.82820,101516.47656,-1.33653,-6.64415,1.40784,-8.92830,-5.12408,0.21732,-0.41334,-234,-145,-104
9285,25.82734,101513.48438,-1.07905,-7.20441,2.25542,-8.26029,-5.66525,0.70736,-0.46234,-230,-153,-106
9315,25.82886,101515.68750,-1.26863,-6.60105,3.03835,-8.11663,-5.98697,1.00138,-0.45169,-218,-152,-104
9345,25.82596,101514.11719,-1.13351,-6.17726,3.56270,-8.74154,-6.79233,0.99712,-1.01629,-212,-143,-105
9374,25.82576,101511.81250,-0.93519,-8.47578,4.84843,-4.51084,-6.76037,1.58303,-0.04048,-195,-158,-115
9404,25.82642,101514.52344,-1.16847,-7.20441,4.69041,-4.07987,-6.29804,1.35932,0.53052,-180,-158,-130
9433,25.82668,101517.07031,-1.38762,-6.23472,4.40309,-4.18043,-6.98196,1.09939,0.19175,-177,-155,-124
9463,25.82352,101518.00781,-1.46829,-7.21878,4.27380,-1.17081,-7.04161,0.93320,-0.17045,-173,-158,-125
9502,25.81092,101515.91406,-1.28813,-6.60823,5.15729,0.27295,-5.19865,1.18887,-0.00852,-181,-158,-142
9532,25.80676,101516.94531,-1.37687,-7.25469,5.89713,0.28013,-4.15253,1.37636,0.09801,-182,-158,-155
9561,25.80874,101515.67188,-1.26729,-7.58510,5.68164,0.76138,-5.07294,1.44454,-0.24289,-188,-157,-163
9591,25.81072,101515.56250,-1.25788,-8.18846,5.35123,3.34721,-5.19226,1.24214,-0.32598,-189,-156,-170
9620,25.81112,101513.55469,-1.08510,-8.31775,5.66010,3.83565,-4.61487,0.83945,0.02557,-197,-151,-167
9650,25.81191,101515.59375,-1.26057,-7.82214,5.06392,3.01680,-5.46923,0.27911,0.10227,-202,-152,-162
9679,25.81362,101518.14844,-1.48039,-7.77186,3.08863,3.74945,-5.65034,0.18962,0.17258,-214,-165,-141
9709,25.81402,101513.80469,-1.10662,-6.68006,0.25858,4.66168,-5.43301,0.32385,0.15979,-223,-153,-148
9738,25.81738,101515.09375,-1.21754,-6.37120,-0.00718,4.79097,-3.85638,1.00564,-0.34303,-222,-151,-136
9768,25.81930,101521.96875,-1.80912,-6.09825,0.82603,1.98965,-2.35431,2.07733,-0.72440,-224,-150,-148
9797,25.81870,101519.27344,-1.57720,-7.45581,3.09581,-1.74544,-0.90550,3.60070,-0.79471,-216,-153,-169
9827,25.81923,101521.87500,-1.80105,-14.74642,2.66484,-1.67361,-1.12708,7.61261,0.03622,-212,-136,-214
9856,25.82200,101515.49219,-1.25183,-13.09436,-3.28257,7.00329,-0.61787,6.96917,0.08948,-208,-123,-251
9886,25.82035,101514.89844,-1.20074,-12.95070,-2.56428,4.61858,0.23010,4.38476,-1.11430,-211,-112,-273
9916,25.82101,101518.30469,-1.49384,-12.42635,2.88751,-0.08619,-0.41973,3.44730,-1.98997,-194,-84,-297
9945,25.82424,101517.54688,-1.42863,-13.97067,3.77819,-0.84758,-0.87354,3.68806,-0.43464,-185,-72,-324
9975,25.82378,101516.82031,-1.36611,-11.65060,-0.18675,-1.18517,0.65835,4.14401,0.95664,-186,-47,-337
10004,25.82398,101514.92188,-1.20275,-11.01851,-3.31848,0.02873,0.94811,4.05239,0.85650,-186,-23,-351
10034,25.82398,101515.31250,-1.23637,-9.41673,-2.57146,-0.20830,1.30392,2.68455,-0.25993,-191,0,-356
10063,25.82424,101513.57812,-1.08712,-7.77904,1.51558,-4.77660,1.60860,1.40832,-0.26632,-177,9,-360
10093,25.82490,101515.28125,-1.23368,-8.54042,2.70794,-6.68724,1.34654,2.11568,1.01416,-163,27,-350
10122,25.82226,101515.70312,-1.26998,-7.17568,0.00718,-7.05357,2.04537,3.01479,2.50771,-153,44,-369
10152,25.82576,101516.40625,-1.33048,-6.14853,-0.91941,-7.34807,2.13486,3.07019,2.39905,-143,64,-368
10182,25.82391,101513.58594,-1.08779,-5.73911,-1.19954,-5.84685,2.08372,3.34929,1.78757,-131,87,-366
10211,25.82708,101515.60938,-1.26191,-5.47334,0.51717,-6.11980,1.95162,2.53967,1.65121,-117,104,-359
10241,25.82569,101510.08594,-0.78661,-4.58985,0.70392,-9.63940,1.98358,2.15403,2.35005,-101,126,-352
10270,25.82431,101515.30469,-1.23569,-2.49964,-0.12211,-10.47261,1.90262,2.58867,2.14338,-88,129,-338
10300,25.82648,101512.44531,-0.98964,-1.64488,1.37193,-10.65218,1.55533,2.76977,1.49142,-75,134,-325
10329,25.82563,101512.64062,-1.00645,-3.26820,2.42781,-10.65218,1.33375,3.10214,2.42462,-52,155,-324
10359,25.82840,101515.03906,-1.21284,-2.72230,1.35038,-9.93390,0.87567,3.71149,2.98709,-36,164,-311
10388,25.82714,101512.12500,-0.96208,-1.56586,-0.10056,-8.27466,0.91189,3.17672,2.83156,-29,171,-299
10418,25.82688,101513.69531,-1.09721,-0.88349,0.35914,-9.71123,1.36145,2.88695,3.03610,244,180,-288
10447,25.82642,101516.00781,-1.29620,-1.78135,0.19394,-7.95143,1.87492,2.94235,3.54957,4,174,-267
10477,25.82721,101517.81250,-1.45149,0.25858,-2.56428,-7.78622,1.90475,2.58228,3.76050,21,165,-256
10506,25.82668,101515.59375,-1.26057,1.09898,-2.46372,-7.81495,2.85287,1.87066,3.20015,39,146,-232
10536,25.82879,101517.85156,-1.45485,0.54590,-2.27697,-9.26589,3.40256,1.55320,3.38978,62,129,-216
10565,25.82846,101519.64844,-1.60947,-0.28013,-4.20916,-8.95703,3.95651,1.75987,3.79885,73,116,-188
10595,25.82859,101519.90625,-1.63165,-1.30010,-6.07670,-5.68883,5.48628,2.28613,4.05239,85,94,-146
10625,25.82761,101518.91406,-1.54627,-2.05430,-6.60105,-6.45739,6.72415,2.43740,4.70009,99,60,-100
10654,25.82840,101516.44531,-1.33384,-1.69516,-9.51011,-4.14451,4.84071,2.46510,4.11418,102,22,-66
10684,25.82622,101518.06250,-1.47300,-1.91064,-11.39920,0.17957,4.43590,2.32874,2.71012,100,4,-42
10713,25.82497,101518.09375,-1.47569,-2.15486,-10.14938,1.42221,4.36346,1.04825,2.04750,80,-31,-11
10743,25.82688,101517.19531,-1.39838,-2.09740,-8.05917,0.45252,4.39115,0.16193,2.03685,64,-31,2
10772,25.82728,101518.44531,-1.50594,-2.75822,-7.63538,-1.09179,5.16243,0.26419,2.49493,40,-42,31
10802,25.82556,101520.25000,-1.66123,-2.71512,-7.56355,-3.65608,4.21858,1.18674,3.20228,-247,-58,40
10831,25.82635,101521.82031,-1.79635,-4.13015,-10.12784,-1.53713,1.31458,2.76977,3.27898,-28,-78,42
10861,25.82648,101517.80469,-1.45082,-5.63855,-10.50134,3.16764,2.64194,3.47713,2.60359,-56,-94,26
10890,25.82536,101520.43750,-1.67736,-7.49891,-6.11980,3.66326,4.46146,3.44943,2.46084,-84,-111,15
10920,25.82187,101519.35156,-1.58392,-8.56915,-4.99209,2.29133,3.20654,3.30029,2.83156,-118,-135,9
10949,25.82701,101522.20312,-1.82929,-8.62662,-5.29377,3.05272,2.61424,3.14902,2.75060,-156,-138,-34
10979,25.82741,101521.42969,-1.76274,-9.07914,-4.59703,2.14049,2.19664,2.96579,2.26269,-180,-142,-51
11008,25.82622,101521.78906,-1.79366,-9.39518,-3.49805,1.40784,1.81100,2.86352,2.12633,-208,-140,-79
11038,25.82549,101522.25781,-1.83399,-9.19406,-4.46774,-1.37193,0.00213,2.74634,2.01554,-231,-142,-100
11067,25.82345,101522.18750,-1.82794,-9.74714,-7.05357,-0.49562,-2.26269,2.77616,1.37423,-506,-138,-115
11097,25.82483,101520.55469,-1.68745,-9.46701,-8.02326,1.40784,-0.80963,2.99135,0.47938,-267,-134,-136
11127,25.82339,101515.56250,-1.25788,-9.22998,-5.42306,-2.50682,-0.57526,2.44166,-0.73079,-272,-135,-141
11156,25.82187,101523.85938,-1.97180,-10.17093,-3.31130,-4.41028,-2.12420,2.66963,-1.01629,-273,-134,-158
11186,25.82193,101521.07812,-1.73248,-10.70965,-3.87875,-3.72072,-3.88194,3.41960,-0.76062,-264,-131,-169
11215,25.82312,101519.78125,-1.62089,-9.86925,-6.21318,-2.39908,-5.11769,3.12558,-0.83306,-275,-122,-178
11245,25.82160,101521.85938,-1.79971,-8.86365,-6.75189,-2.79413,-5.79522,2.09864,-1.75135,-272,-124,-172
11274,25.81956,101519.07031,-1.55972,-8.05917,-5.43024,-4.44619,-5.63542,1.20592,-2.25630,-278,-129,-159
11304,25.81923,101519.54688,-1.60073,-7.00329,-4.97054,-7.37680,-6.17872,0.37498,-2.52688,-277,-139,-149
11333,25.81989,101518.83594,-1.53955,-7.45581,-3.92184,-7.34088,-6.57714,0.79258,-2.51836,-12,-145,-136
11363,25.81369,101517.61719,-1.43468,-7.40553,-2.36316,-7.26187,-5.96566,0.93746,-2.41183,-249,-151,-128
11392,25.81158,101521.89844,-1.80307,-6.74471,-1.57305,-8.33212,-6.15102,0.77341,-2.37348,-225,-154,-129
11422,25.81870,101517.79688,-1.45014,-6.42866,-0.29450,-8.66253,-7.11192,0.99712,-2.76764,-205,-166,-127
11451,25.81824,101513.49219,-1.07973,-7.00329,1.06306,-7.05357,-7.84485,1.03760,-2.41396,-181,-164,-134
11481,25.81573,101514.64844,-1.17922,-6.93864,1.75980,-7.28342,-8.64595,0.98433,-2.28400,-155,-163,-144
11511,25.81765,101512.19531,-0.96813,-6.87400,1.78135,-6.45021,-10.69771,0.68605,-2.13486,-135,-166,-172
11540,25.81329,101508.97656,-0.69114,-7.54200,3.60580,-0.25858,-9.98396,0.54756,-1.81740,-127,-158,-167
11570,25.81303,101516.30469,-1.32174,-7.20441,5.51644,0.07183,-6.09350,0.50069,-0.95451,-131,-154,-198
11599,25.81732,101514.30469,-1.14964,-7.15413,6.16290,-1.49404,-5.91879,0.55182,-1.09939,-136,-151,-196
11629,25.81798,101516.31250,-1.32241,-6.88836,6.04079,0.07901,-6.10415,0.20028,-1.19313,-146,-148,-205
11658,25.81409,101513.82031,-1.10796,-7.59228,6.47176,1.41502,-4.54030,0.42825,-0.70736,-152,-156,-211
11688,25.81527,101515.94531,-1.29082,-7.59228,6.78062,1.96092,-2.73781,0.50069,-0.16832,-167,-149,-207
11717,25.81474,101518.71094,-1.52880,-7.60665,6.02642,0.58899,-4.14827,0.15127,-0.09375,-174,-150,-204
11747,25.81323,101515.10938,-1.21889,-7.24032,5.28659,0.94095,-4.51686,0.11718,-0.22371,-189,-143,-191
11776,25.81171,101519.51562,-1.59804,-7.63538,4.62576,1.73107,-3.75624,0.82028,0.17045,-194,-147,-196
11806,25.81547,101520.96875,-1.72307,-7.69284,4.53957,1.03433,-3.76689,0.85650,0.23223,-209,-144,-194
11835,25.81422,101519.28906,-1.57854,-7.76467,3.39749,-0.42379,-5.13047,1.05464,0.16406,-217,-144,-185
11865,25.81006,101519.38281,-1.58661,-8.59070,1.25700,0.43097,-6.00614,1.77052,0.11505,-230,-147,-177
11895,25.81125,101522.75781,-1.87701,-10.21403,-0.19394,2.24105,-5.70360,2.78043,0.40268,-231,-136,-183
11924,25.80881,101517.62500,-1.43535,-10.81021,-2.37753,2.32006,-5.64820,3.38125,0.44529,-238,-139,-182
11954,25.80881,101518.87500,-1.54291,-12.02411,-5.81094,4.02240,-5.41171,3.16393,0.46447,-512,-129,-184
11983,25.80670,101522.14062,-1.82391,-9.10787,-4.36718,5.02082,-4.51473,2.33300,0.14914,-264,-125,-196
12013,25.80736,101521.27344,-1.74929,-11.24836,-4.06550,2.21232,-3.12558,2.53328,-0.53904,-279,-120,-204
12042,25.80624,101519.54688,-1.60073,-11.90200,-4.28817,4.01522,-1.68743,3.51761,-0.76701,-277,-113,-213
12072,25.80610,101518.27344,-1.49115,-11.39202,-4.38873,1.68797,-0.85863,2.37774,-1.34867,-286,-107,-222
12101,25.80571,101517.79688,-1.45014,-10.96105,-2.50682,0.64646,1.19100,1.90475,-1.53616,-280,-108,-238
12131,25.80294,101521.77344,-1.79231,-9.63222,2.91624,-2.54992,4.06304,3.03397,-1.61712,-16,-104,-267
12160,25.80360,101523.32031,-1.92541,-10.78866,2.83723,-3.79255,4.05026,3.66036,-0.25354,-251,-88,-283
12190,25.80281,101519.40625,-1.58863,-10.42951,0.36633,-1.89628,5.59281,4.52538,0.94172,-222,-63,-326
12219,25.80452,101517.07031,-1.38762,-10.60190,0.00000,-0.96969,5.55020,4.56586,1.38062,-200,-34,-343
12249,25.80228,101515.87500,-1.28477,-10.08474,0.89786,-0.74702,6.73907,3.19589,2.39266,-163,-15,-354
12278,25.79931,101513.65625,-1.09384,-8.37522,0.83321,-5.31532,6.89247,3.02118,3.67741,-124,5,-354
12308,25.79925,101516.75781,-1.36073,-8.84929,1.34320,-5.95459,6.91804,4.07583,3.81376,-80,19,-331
12337,25.79839,101514.70312,-1.18393,-8.84210,1.34320,-4.86280,6.55584,4.91315,4.01404,-44,31,-320
12367,25.79760,101512.73438,-1.01452,-7.17568,-0.68237,-4.83407,5.93796,4.52112,5.02820,244,34,-282
12396,25.79568,101517.91406,-1.46023,-6.14853,-3.18201,-6.58668,5.09638,3.56022,4.61061,24,27,-276
12426,25.79773,101513.53906,-1.08376,-5.02082,-3.47651,-7.72876,6.30443,3.87342,3.68806,48,18,-253
12455,25.79582,101514.13281,-1.13485,-4.07268,-3.34003,-9.84052,5.97205,4.43164,2.47788,62,13,-217
12485,25.79568,101519.31250,-1.58056,-4.76224,-4.40309,-8.08072,4.83645,4.49342,2.32235,83,8,-190
12515,25.79628,101518.50781,-1.51132,-3.44777,-5.42306,-8.77027,5.15604,4.48916,2.22647,89,3,-165
12544,25.79417,101520.37500,-1.67198,-3.04553,-5.67446,-7.40553,3.85851,4.18236,1.34227,91,-10,-149
12574,25.79305,101521.52344,-1.77080,-3.07426,-6.17726,-5.37278,4.04174,3.58366,0.95451,94,-25,-121
12603,25.79410,101518.96094,-1.55031,-2.23387,-6.75907,-5.62418,5.12834,3.17885,0.85650,92,-21,-108
12633,25.79601,101519.77344,-1.62022,-1.75262,-7.42708,-6.70161,4.57225,2.98496,1.23148,87,-30,-87
12662,25.79502,101520.25000,-1.66123,-1.81008,-9.63222,-5.50207,5.09851,3.15754,1.26770,78,-39,-67
12692,25.79252,101518.06250,-1.47300,-1.09898,-10.66655,-4.72632,7.40381,3.72002,0.64983,73,-52,-43
12721,25.79324,101520.86719,-1.71433,-2.23387,-10.27149,-2.51400,8.08134,4.40181,-0.02344,49,-59,-15
12751,25.79258,101520.02344,-1.64173,-3.26820,-9.81179,-0.94814,8.14526,4.28249,-0.32172,-227,-72,9
12780,25.79278,101519.52344,-1.59871,-3.48369,-9.17970,1.46530,8.29227,3.67314,-0.50921,-4,-91,34
12810,25.79028,101519.59375,-1.60476,-3.05990,-7.89396,2.15486,8.52664,3.29603,-0.69244,-38,-88,32
12839,25.79298,101520.26562,-1.66257,-2.37034,-7.30497,2.17641,7.80650,3.14902,-0.85863,-74,-104,34
12869,25.79166,101514.14062,-1.13553,-3.29693,-6.47176,3.14609,4.55095,2.91252,-1.52337,-109,-121,21
12898,25.79278,101518.04688,-1.47166,-3.77100,-6.34247,5.32968,2.60785,2.71864,-1.93884,-130,-125,5
12928,25.79166,101518.03125,-1.47031,-3.77819,-6.96738,3.57707,1.70874,2.79747,-2.35431,-122,-132,-18
12957,25.79140,101517.97656,-1.46560,-5.49489,-5.15011,3.28975,2.21156,3.66462,-2.62702,-123,-144,-38
12987,25.78942,101523.28906,-1.92273,-6.65133,-4.67604,0.86913,1.39980,4.72992,-2.47362,-112,-160,-54
13016,25.78882,101519.57812,-1.60342,-9.28026,-7.08948,1.64488,-1.34014,5.56085,-2.40544,-101,-150,-108
13046,25.78889,101520.21875,-1.65854,-12.11749,-8.55479,3.55552,-1.20379,6.17020,-2.71651,-81,-145,-163
13075,25.78652,101516.96875,-1.37888,-12.20368,-6.85245,5.56672,0.41334,6.66450,-2.79747,-61,-128,-209
13105,25.78513,101516.11719,-1.30561,-11.41357,-5.58108,4.97054,-0.01491,5.86553,-2.45657,-38,-96,-240
13135,25.78434,101520.14062,-1.65182,-9.58912,-8.52606,4.61858,-3.00201,3.97569,-1.95375,-17,-65,-273
13164,25.78375,101518.45312,-1.50661,-9.01449,-11.95228,6.50049,-4.39755,2.39905,-2.58867,-16,-32,-302
13204,25.76891,101519.99219,-1.63904,-8.87083,-10.65937,5.18603,-3.28751,0.48151,-3.95651,-23,-13,-314
13233,25.76040,101520.98438,-1.72442,-6.90991,-9.41673,1.40784,-3.87981,-0.89059,-3.98634,-42,12,-345
13263,25.76304,101521.10156,-1.73450,-5.28659,-10.25713,-1.17081,-5.08573,-1.68104,-4.08435,-58,18,-356
13292,25.76337,101517.99219,-1.46695,-4.28099,-10.38642,-3.45496,-6.21494,-1.90688,-4.72779,-84,2,-360
13322,25.76205,101517.07812,-1.38830,-3.57707,-8.94985,-5.29377,-6.35769,-1.39980,-4.86841,-127,-9,-365
13351,25.76139,101518.01562,-1.46897,-2.72949,-7.57792,-6.10543,-6.42374,-0.61148,-4.44442,-163,-19,-357
13381,25.76099,101520.80469,-1.70896,-1.46530,-6.47176,-7.01047,-5.80800,-0.27272,-3.86490,-198,-32,-351
13410,25.76086,101518.60156,-1.51938,-0.20112,-5.40151,-9.76869,-5.39466,0.14062,-3.65184,-490,-47,-327
13440,25.75895,101518.02344,-1.46964,0.47407,-4.84125,-10.94668,-5.99549,0.88846,-3.49204,-259,-60,-326
13469,25.76073,101517.01562,-1.38292,0.65364,-3.76382,-9.15815,-5.01542,1.62351,-3.40895,-276,-73,-313
13499,25.75954,101515.66406,-1.26662,0.63209,-1.57305,-9.80461,-3.44943,2.06881,-3.34716,-293,-74,-303
13528,25.75974,101517.88281,-1.45754,1.30728,-0.97687,-10.48698,-4.91315,2.14977,-3.43026,-294,-81,-306
13558,25.75895,101518.25781,-1.48981,1.63769,-0.45252,-8.82774,-5.62264,1.97293,-3.64545,-296,-86,-300
13587,25.75710,101513.64844,-1.09317,1.08461,1.50122,-8.31775,-4.95789,2.47575,-4.18236,-306,-87,-299
13617,25.75895,101513.50781,-1.08107,0.74702,3.49087,-7.15413,-5.12408,2.84221,-4.46999,-309,-85,-283
13646,25.75624,101511.67188,-0.92309,-0.26577,5.95459,-3.35440,-3.96290,2.31596,-3.44091,-308,-84,-295
13676,25.75908,101516.26562,-1.31838,-0.20112,7.25469,-5.76784,-5.44580,2.13699,-3.14050,-308,-77,-297
13705,25.75717,101513.89844,-1.11468,-1.04870,7.82932,-2.84441,-5.21569,2.61211,-2.43740,-319,-73,-279
13735,25.75697,101514.00781,-1.12410,-1.38629,6.65851,-1.02715,-5.56298,2.92317,-2.05815,-341,-63,-269
13765,25.75915,101517.21094,-1.39972,-1.20672,4.71196,1.35038,-5.95714,2.54819,-2.29678,-356,-56,-242
13794,25.75796,101514.84375,-1.19603,-2.17641,4.39591,3.15328,-5.99762,2.62276,-2.75060,-372,-60,-214
13824,25.75605,101518.54688,-1.51468,-3.86438,4.51802,5.82530,-4.94511,2.57163,-3.20228,-381,-76,-172
13853,25.75769,101512.76562,-1.01720,-3.90748,5.25067,4.18043,-4.68944,1.85575,-3.66036,-377,-80,-176
13883,25.75783,101517.85156,-1.45485,-6.52204,5.50207,6.07670,-4.89824,2.04963,-3.08723,-371,-106,-152
13912,25.75895,101513.74219,-1.10124,-6.76626,3.39749,8.29621,-2.98496,2.62489,-2.14764,-353,-116,-149
13942,25.75809,101512.62500,-1.00510,-5.97614,1.29292,7.45581,-2.90400,1.94523,-2.60998,-329,-129,-145
13971,25.75618,101512.58594,-1.00174,-7.62820,2.81568,4.86280,-2.85287,2.02619,-2.82091,-315,-137,-152
14001,25.75842,101522.80469,-1.88105,-9.49574,-0.61773,6.59387,-0.77554,3.29603,-2.03046,-284,-142,-174
14030,25.75545,101517.86719,-1.45619,-10.16375,-0.61773,6.34247,0.83306,3.08084,-3.11493,-20,-144,-182
14060,25.75611,101520.65625,-1.69618,-11.61469,1.64488,4.66886,0.79045,2.50132,-3.35995,-253,-151,-214
14089,25.75684,101518.32812,-1.49586,-12.21805,3.55552,2.37034,1.49568,3.00201,-2.60572,-217,-143,-240
14119,25.75499,101518.39062,-1.50123,-11.63624,3.97931,4.71196,2.32235,2.55884,-1.62351,-193,-134,-257
14148,25.75479,101517.87500,-1.45687,-9.70405,3.79973,-0.53153,4.69370,2.18386,0.30894,-167,-131,-273
14178,25.75591,101517.73438,-1.44477,-10.92513,2.06866,1.07743,5.84422,4.61487,0.79045,-145,-114,-287
14207,25.75446,101519.59375,-1.60476,-12.12467,3.41186,4.27380,6.43652,3.48778,0.36007,-125,-89,-298
14237,25.75281,101513.39844,-1.07166,-11.48540,3.82847,1.31446,5.86126,1.17396,1.32949,-92,-82,-275
14266,25.75347,101515.10156,-1.21821,-9.45983,2.11894,-3.92184,5.64820,1.18248,2.03259,-69,-87,-285
14296,25.75545,101514.21875,-1.14225,-8.62662,0.26577,-4.24507,4.94085,2.16255,1.54894,-48,-86,-274
14325,25.75426,101512.71094,-1.01250,-8.06635,-0.83321,-2.82286,4.54882,2.35218,0.75210,-29,-82,-269
14355,25.75268,101512.20312,-0.96880,-8.64098,-0.45970,-2.82286,4.81301,1.57238,-0.06179,240,-73,-255
14385,25.75222,101510.85938,-0.85317,-8.56197,-1.10616,-5.29377,5.97845,1.94736,0.02557,8,-69,-239
14414,25.75117,101512.33594,-0.98023,-6.98174,-2.59301,-6.48612,5.99123,2.68455,-0.15553,31,-64,-211
14444,25.75097,101516.71875,-1.35737,-6.96019,-3.03117,-7.16131,4.92593,2.47575,-0.61787,50,-69,-180
